"tackle_oppId","tackle","s_diff","a_diff","x_diff","y_diff","o_diff","o","x_los_ct","y_los_ct","s_diff_ct","a_diff_ct","x_diff_ct","y_diff_ct","o_diff_ct","o_ct","dir_diff","dir_diff_ct"
24148,1,0.11,-2.22,0.76,0.4,-173.04,266.52,1.3,-8.366667,0.42,-1.42,0.89,-0.46,233.36,3.48,-103.84,31.3
24150,1,-2.73,0.78,1.27,-0.96,-48.88,204.44,21.14,-9.346667,-2.36,1.04,0.75,0.62,219.69,65.56,156.24,-211.32
24155,1,-2.51,-0.91,1.05,0.61,-80.36,220.18,0.6,-0.9466667,-2.3,-1.13,0.78,-0.57,168.59,49.82,-299.64,38.04
24158,0,1.95,-3.24,1.21,-0.74,-79.37,127.9,-0.33,18.54333,2.61,-3.51,0.93,-0.38,280.63,37.9,-337.25,-337.25
24160,1,1.7,0.9,0.83,0.19,-48.64,204.32,15.81,-27.27667,1.55,0.68,0.93,-0.31,15.37,65.68,-56.36,17.29
24162,1,2.45,0.04,0.72,-0.92,87.1,136.45,7.91,-25.23667,2.11,1.11,0.61,0.7,68.73,133.55,4.54,-19.01
24165,1,-2.93,-0.87,1.42,-0.26,143.83,172.94,18.85,19.24333,-2.6,-1.49,0.83,-0.01,-216.17,262.94,214.63,214.63
24167,1,-0.79,-0.53,-0.81,0.48,-144.55,281.72,11.99,2.773333,-0.47,-0.39,-0.84,0.5,-144.55,191.72,0.21,0.21
24169,1,0.22,1.57,1.62,0,211.52,147.45,5.94,24.08333,0.01,1.69,1.09,0.05,211.52,57.45,-215.05,-215.05
24171,0,2.08,1.89,-0.16,0.54,-197.1,278.55,6.01,-23.02667,1.68,2.65,-0.55,-0.8,-64.71,351.45,48.64,-77.67
24172,1,0.68,-0.57,0.81,-1.03,126.32,116.84,8.85,-23.45667,0.72,-0.91,0.54,0.86,68.84,153.16,-0.18,-40.43
24174,0,0.7,1.52,1.28,-0.64,-40.22,97.24,0.01,14.43333,0.23,1.43,0.76,-0.7,319.78,7.24,-312.25,-312.25
24175,1,-0.56,1.03,-0.12,-0.82,-115.27,148.81,0.76,21.60333,-1.05,1.38,-0.57,-0.9,244.73,58.81,-319.96,-319.96
24179,1,-1.59,-0.64,0.53,-1.12,-197.72,278.86,4.42,-9.526667,-0.91,-1.98,0.37,0.99,-127.18,171.14,82.24,20.41
24181,1,-1.99,-1.58,1.15,-0.56,-198.9,253.64,2.07,3.673333,-1.49,-1.98,0.84,-0.43,-198.9,343.64,-55.03,-55.03
24183,1,0.25,0.8,0.72,-0.96,-19.82,281.47,10.63,0.9433333,0.24,1.31,0.42,-0.84,340.18,11.47,-23.93,-23.93
24185,1,0.88,-0.61,0.53,1.03,174.32,92.84,5.99,-12.07667,0.98,-0.71,0.41,-0.9,-344.35,357.16,343.86,-11.85
24187,1,-0.54,0.61,-0.09,-1.2,27.77,294.44,-2.21,7.413333,-0.39,0.13,-0.49,-0.94,27.77,24.44,-55.81,-55.81
24190,0,1.44,-3.96,0.72,-0.37,22.76,243.01,5.53,6.453333,1.73,-3.8,0.75,-0.58,22.76,333.01,-167.77,-167.77
24191,0,-0.95,1.29,0.82,-0.72,67.05,242.67,1.6,2.803333,-0.79,0.04,0.68,-0.75,-292.95,332.67,-13.3,-13.3
24192,1,1.56,-1.95,-0.1,-1.26,25.9,270.29,3.76,6.993333,1.56,-1.14,0.11,-1.04,25.9,0.29,-325.98,-325.98
24194,1,2.39,-0.56,-0.25,-1.34,-201.84,280.92,6.28,-0.5466667,2.17,-1.56,-0.3,0.93,163.54,169.08,57.98,55.5
24197,1,0.07,0.24,-0.93,0.14,6.53,94.95,-0.32,9.263333,-0.14,0.41,-0.99,0.21,6.53,184.95,-51.91,-51.91
24199,1,-1.58,1.01,-0.6,-0.41,-264.28,312.14,11.47,-27.07667,-1.69,0.83,-0.75,0.52,-53.67,137.86,31.56,12.6
24203,1,0.58,-1,1.35,-0.01,-206.81,220.14,0.82,3.253333,0.15,1.05,1.08,-0.04,-206.81,310.14,220.41,220.41
24205,1,-0.03,-0.7,0.97,-0.64,-180.52,270.26,4.27,-16.39667,-0.16,0.14,0.75,0.58,-15.63,179.74,17.34,24.78
24208,1,-2.12,2.94,-0.63,0.44,-156.54,258.27,5.63,-2.046667,-1.68,1.43,-1.06,-0.27,254.74,11.73,-339.64,57.96
24210,1,-0.33,0.04,-0.51,-0.85,75.45,50.63,2.91,4.033333,-0.12,-0.4,-0.35,-0.94,-284.55,320.63,149.92,149.92
24212,1,-0.27,1.47,-0.78,-0.36,173.12,93.44,7.62,-11.41667,-0.52,1.52,-0.97,0.33,148.78,176.56,-13.9,-33.63
24213,0,-4.63,2.79,1.4,-0.33,57.92,151.04,4.25,-8.126667,-4.14,2.13,0.91,0.48,155.33,118.96,-357.3,100.47
24215,1,-0.17,0.62,0.24,1.07,-202.94,281.47,0.46,-1.586667,-0.23,0.04,0.01,-0.91,-116.98,348.53,-340.4,56.24
24217,1,0.17,1.22,1.04,-0.95,-29.08,40.27,6.48,22.58333,-0.17,2.1,0.62,-0.72,-29.08,310.27,40.5,40.5
24219,1,-3.19,-0.91,0.69,1.21,-143.48,251.74,-0.03,-4.296667,-2.63,-1.68,0.59,-0.87,199.78,18.26,87.6,-38.1
24221,0,-2.09,1.21,0.14,0.67,-237.07,281.97,10.27,21.79333,-2.43,1.67,-0.48,1,122.93,191.97,-274.16,-274.16
24223,1,0.1,1.62,-0.31,-0.65,-49.26,71.94,4.6,26.66333,-0.09,2.26,-0.7,-0.78,-49.26,341.94,33.22,33.22
24224,0,-1.41,-0.31,1.17,-0.09,-96.36,147.73,-3.41,11.13333,-1.41,0.1,0.93,-0.3,263.64,57.73,29.88,29.88
24227,1,0.59,-0.38,0.67,1.01,-170.78,265.39,10.65,-0.5466667,0.5,0.09,0.47,-0.93,314.66,4.61,358.9,-341.87
24229,1,-0.98,1.48,1.17,0.41,109.85,202.98,8.23,12.47333,-1.1,1.94,0.9,0.39,109.85,112.98,-84.35,-84.35
24231,1,-2.74,-1.53,1.02,0.89,155.37,167.34,-0.69,11.64333,-2.53,-2.33,0.85,0.69,155.37,77.34,13.22,13.22
24234,1,-0.81,1.5,1.05,-0.43,108.54,125.73,-2.75,-8.816667,-0.7,2.44,0.74,0.58,101.13,144.27,49.04,-24.49
24236,1,-0.45,-0.89,-0.5,0.15,-218.1,257.44,10.23,2.973333,-0.83,0.32,-1.09,0.18,141.9,167.44,-224.19,-224.19
24238,1,-0.55,1.52,-0.55,0.54,-203.94,281.97,0.95,-2.546667,-0.49,1.06,-0.87,-0.24,-101.15,348.03,-318.4,57.94
24240,1,-0.94,1.53,-0.12,-0.07,-133.65,185.66,11.03,22.71333,-0.94,1.67,-1.03,-0.12,226.35,95.66,-234.09,-234.09
24243,1,-1.73,-0.5,1.28,-0.65,158.08,100.96,1.45,-4.726667,-1.37,-1.28,0.89,0.59,92.23,169.04,10.86,-59.32
24246,1,0.98,-2.84,-0.79,-0.53,-312.92,336.46,3.49,-0.006666667,1.07,-2.77,-0.76,0.65,24.01,113.54,304.5,8.2
24250,1,0.22,2.13,-0.84,-0.12,53.9,277.33,3.26,19.37333,0,1.2,-0.97,0.04,53.9,7.33,-15.53,-15.53
24252,1,-3.15,-0.33,2.09,-0.79,-107.24,233.62,2.97,-27.38667,-3.06,-0.64,1.69,1.09,-21.05,216.38,-63.44,57.05
24254,1,-1.37,0.92,-0.79,0.13,-278.68,319.34,1.52,-2.716667,-1.29,0.59,-0.96,-0.36,-111.89,130.66,122.8,36.34
24256,0,-1.91,-1.84,1.41,0.49,-62.16,211.08,-0.63,-3.996667,-1.7,-2.45,0.87,-0.57,-130.08,238.92,-65.28,108.21
24257,1,0.51,-0.64,-0.35,0.58,231.92,64.04,2.85,-3.766667,0.72,-1.2,-0.34,-0.86,86.39,25.96,106.34,56.87
24259,1,-0.1,-0.07,-0.8,-0.53,-246.26,303.13,1.02,-1.416667,-0.08,-0.14,-0.83,0.54,128.3,146.87,269.14,-24.68
24261,1,-2.53,-0.37,-0.85,-0.12,300.52,29.74,-1.99,-5.766667,-2.24,-0.77,-0.96,0.42,104.76,60.26,183.58,-42
24263,0,4.85,-5.25,1.09,-0.28,-58.28,209.14,6.87,-10.25667,5.35,-4.67,0.77,0.68,7.52,240.86,-284.98,15.01
24264,1,2.06,-1.72,0.1,-1.21,-205.94,282.97,18.99,-19.54667,1.93,-2.2,0.08,0.89,-21.42,167.03,81.5,21.41
24266,1,-1.46,1.9,-0.84,0.22,273.6,43.2,8.39,-1.086667,-1.44,1.13,-0.97,-0.15,264.15,46.8,151.34,-12.02
24268,1,-1.02,-1.62,1.15,-0.39,-270.48,315.24,0.06,-0.01666667,-1.36,-1.4,0.96,0.36,-72.92,134.76,190.46,2.75
24270,1,0.73,-0.9,0.31,-1.73,-213.36,286.68,5.05,-20.06667,1.06,-0.92,0.21,1.52,-5.53,163.32,58.86,14.72
24272,1,0.94,-1.47,1.17,0.66,118.28,120.86,-2.03,-1.366667,0.92,-1.38,0.86,-0.58,-280.32,329.14,-313.96,324.78
24274,1,0.08,1.6,1.51,0.32,-134.68,175.34,0.92,0.4033333,-0.15,1.89,0.94,0.3,-134.68,265.34,102.61,102.61
24276,1,1.38,1.02,0.36,-0.84,301.36,29.32,3.08,-0.6366667,1.15,1.19,0.42,0.92,267.71,60.68,211.8,-0.15
24279,1,1.47,0.64,1.36,-0.27,89.25,210.5,3.93,11.73333,1.09,1.23,1.04,-0.28,-270.75,300.5,-36.13,-36.13
24281,1,-0.25,1.96,1.3,-0.46,96.69,205.52,3.09,21.89333,-0.39,2.93,0.98,-0.35,-263.31,295.52,-27.68,-27.68
24283,1,0.1,2.44,0.54,1.08,169.22,95.39,8.73,-3.966667,0.42,2.03,0.37,-0.98,-336.82,354.61,332.04,-15.94
24285,1,-1.89,2,-0.2,-0.68,210.11,34.97,4.8,26.30333,-2.3,2.12,-0.22,-0.93,-149.89,304.97,28.43,28.43
24287,1,0.01,-0.67,-0.44,-0.61,-64.5,302.21,6.8,6.783333,-0.04,-0.16,-0.47,-0.68,-64.5,212.21,-13.93,-13.93
24289,1,-0.88,3.33,-0.77,-0.49,-54.64,207.32,2.15,-19.14667,-1.15,2.65,-0.81,0.59,296.05,62.68,34.98,-12.35
24291,1,-0.34,0.81,-0.48,-0.83,69.99,27.15,20.58,6.233333,-0.43,0.7,-0.52,-0.86,-290.01,297.15,0.56,0.56
24293,0,5.42,-2.71,0.2,0.57,-103.82,194.64,6,21.71333,5.3,-2.05,-0.37,0.84,-103.82,284.64,216.24,216.24
24294,1,-1.37,1.84,-0.78,0.22,-346.58,353.14,25.56,27.12333,-1.44,1.65,-0.98,0.62,13.42,83.14,-10.46,-10.46
24296,1,0.56,-1.15,-0.36,-1.06,-239.1,299.55,10.81,-27.54667,0.85,-1.73,-0.54,0.82,112.77,150.45,44.24,28.74
24298,1,1.19,-0.16,1.19,0.67,51.02,154.49,1.72,-2.886667,1.24,1.92,0.78,-0.59,-112.11,295.51,-255.76,250.73
24300,1,-1.43,-1.06,-0.61,-0.66,-150.68,255.23,4.05,11.23333,-1.46,-0.82,-0.73,-0.76,-150.68,165.23,9.64,9.64
24302,1,-1.22,0.24,-0.04,0.85,-184.84,301.04,-1.25,7.313333,-1.32,0.33,0.1,0.95,-184.84,211.04,166.63,166.63
24307,1,-1.01,-2.94,-0.82,-0.34,-109.4,234.7,0.88,-0.9766667,-0.59,-2.97,-0.97,0.21,-109.34,215.3,74.6,44.25
24309,1,-0.1,0.04,-0.86,0.61,-210.3,285.15,8.26,-15.08667,0.14,-1.02,-0.86,-0.48,116.07,164.85,235.86,-41.95
24311,1,-0.91,0.11,-0.64,-0.51,-125.9,226.02,2.96,9.223333,-0.78,-0.22,-0.79,-0.51,-125.9,316.02,-38.98,-38.98
24313,1,2.07,0.72,1.17,0.62,-32.27,146.76,-0.35,10.59333,1.81,0.41,0.77,0.66,-32.27,236.76,77.08,77.08
24315,1,-0.34,-3.09,-0.74,-0.58,272,41.09,5.84,6.523333,-0.15,-2.32,-0.82,-0.57,-88,311.09,10.56,10.56
24318,1,-0.13,-0.13,1.29,-0.45,31.66,164.17,-2.47,-10.88667,-0.16,0.07,0.97,0.52,96.49,105.83,47.68,-27.26
24320,1,-0.11,0,-0.04,1.32,169.58,95.21,-2.05,-2.396667,0,-0.87,-0.28,-0.94,-263.35,354.79,304,-63.02
24322,1,-2.83,-1.74,-0.24,0.76,158.17,199.28,2.85,13.09333,-3.59,-1.25,-0.76,0.78,-201.83,289.28,200.98,200.98
24324,1,0.76,1.87,-0.56,0.78,27.97,38.44,0.91,14.44333,0.52,2.17,-0.54,0.85,27.97,128.44,-23.09,-23.09
24326,1,-1.01,-0.28,-0.54,0.7,-98.48,229.24,1.51,-24.80667,-0.92,-0.57,-0.51,-0.84,43.97,220.76,253.88,50.7
24328,1,0.56,-1.66,0.92,-0.21,7.29,304.65,0.6,0.2433333,1.12,-1.39,1.01,0,7.29,34.65,-328.99,-328.99
24330,1,-1.66,-1.72,1.21,0.44,-31.6,195.8,0.69,-1.366667,-1.69,-1.03,0.96,-0.48,222.93,74.2,-319.32,24.4
24333,1,1.72,2.61,-0.75,-0.18,202.8,78.6,8.15,-7.166667,1.06,3.16,-0.98,0.02,29.6,191.4,-4.3,-25.91
24337,1,-4.31,0.69,1.12,-1.48,106.13,212.07,8.1,27.04333,-4.44,0.73,0.11,-1.6,-253.87,302.07,256.71,256.71
24339,1,1.31,-2.17,-0.81,-0.41,-14,187,-1.32,-18.06667,1.33,-0.91,-1.01,0.31,-27.81,263,-42.18,24.09
24342,1,0.09,2.1,-0.87,0.12,-306.36,333.18,6.81,-17.53667,0.08,1.36,-0.98,-0.28,66.59,116.82,87.44,16.49
24344,1,-1.84,0.09,0.1,-0.85,3.9,266.17,1.4,20.74333,-1.54,-0.53,-0.12,-1.01,-356.1,356.17,341.27,341.27
24345,0,-0.46,0.56,0.65,-0.92,30.23,267.28,0.78,13.12333,-0.77,1.28,0.41,-1,-329.77,357.28,340.91,340.91
24347,1,0.99,-0.75,0.39,-1.21,226.97,95.46,-2.39,5.873333,0.87,-0.66,0.19,-0.99,226.97,5.46,30.06,30.06
24349,1,-0.82,0.17,0.12,-1.31,227.44,66.28,8.47,-22.31667,-1.35,1.21,-0.25,1.23,29.41,203.72,-34.72,-28.06
24351,1,-1.42,-1.23,0.04,-0.75,4.46,177.77,5.14,-24.02667,-1.28,-1.37,-0.34,1,118.89,92.23,79.12,-44.25
24353,1,-0.23,-0.19,1.42,-0.03,7.58,223.59,17.36,8.393333,-0.26,-0.25,1.08,0.05,7.58,133.59,-39.58,-39.58
24355,1,-3.4,-1.88,1.02,-0.68,-91.19,142.82,13.4,26.98333,-3.15,-2.06,0.58,-0.95,268.81,52.82,-275.15,-275.15
24357,1,-0.8,-1.18,0.89,-0.98,106.04,126.98,-0.64,-4.156667,-0.51,-1.17,0.5,0.83,152.79,143.02,-9.28,-45.71
24359,1,-1.21,1.83,0.58,-0.7,188.38,102.49,-0.42,13.80333,-0.9,0.36,0.6,-0.79,188.38,12.49,12.46,12.46
24361,1,-3.1,-1.47,0.37,-0.82,332.38,13.81,8.46,-8.926667,-3.04,-1.99,-0.01,0.98,18.22,256.19,-22.36,-29.64
24363,1,-0.7,0.19,1.16,-1.3,-139.85,141.92,10.75,23.71333,-0.73,-0.11,0.53,-1,220.15,51.92,45.81,45.81
24365,1,-2.55,1.06,-0.83,0.07,57.62,9.03,1.33,9.813333,-2,0.77,-1.02,-0.14,57.62,279.03,-35.11,-35.11
24367,1,-1.31,-0.21,0.63,1.1,-238.41,251.35,-1.49,2.233333,-1.05,0.23,0.26,0.92,121.59,161.35,-43.17,-43.17
24369,1,1.09,0.76,-0.08,-0.87,141.94,109.03,0.91,-4.036667,1.16,0.12,-0.05,0.99,5.74,160.97,-329.38,-2.02
24371,1,-0.42,1.07,-0.67,-0.35,-334.82,347.41,19.02,-23.15667,-0.31,0.77,-0.97,0.13,-16.37,282.59,-55.22,-25.98
24373,1,1.69,-1.1,-0.75,-0.95,251.1,54.45,18.1,-22.89667,1.7,-0.58,-0.62,0.85,107.54,215.55,-114.88,-0.87
24377,1,-2.3,-1.36,0.88,0.77,130.42,114.79,3.44,-12.10667,-1.75,-1.95,0.67,-0.73,-276.63,335.21,119.6,7.64
24379,1,-2.07,-0.82,0.86,1.32,283.79,71.7,4.8,3.253333,-1.9,0.54,0.33,0.84,-76.21,161.7,110.3,110.3
24381,1,-0.77,-0.56,-0.49,-0.67,-116.28,238.14,2.41,-19.15667,-1,0.24,-0.8,0.68,-100.67,211.86,13.36,27.87
24383,1,-1.83,1.16,1.27,-1.1,-160.04,260.02,1,-1.466667,-1.61,0.99,0.68,0.72,-78.6,189.98,-10.86,94.27
24386,0,-0.4,-1.92,-0.76,0.33,299.82,30.09,7.33,-3.536667,-0.66,-1.64,-0.85,-0.55,14.87,59.91,148.3,34.12
24387,0,0.3,-1.89,-0.88,0.39,333.8,13.1,6.96,-3.676667,0.47,-2.24,-0.84,-0.58,2.69,76.9,150.1,28.19
24390,1,0.45,2.37,-0.62,-0.95,-264.3,312.15,-0.03,-7.086667,0.25,2.42,-0.91,0.55,-138.69,137.85,45.08,53.27
24395,1,2.37,0.25,-0.02,-1.44,-120.28,301.68,7.73,13.30333,1.9,1.87,-0.16,-0.9,239.72,31.68,-52.67,-52.67
24397,1,-0.31,-1.1,-0.94,0.03,134.79,19.61,12.09,9.823333,-0.13,-1.36,-0.96,0.04,134.79,109.61,-0.31,-0.31
24399,1,-0.26,-1.67,-0.44,-0.83,-85.39,317.76,4.44,5.233333,-0.35,-1.19,-0.53,-0.83,274.61,47.76,-16.59,-16.59
24401,1,1.08,-0.56,0.74,-0.88,-75.98,252.01,3.58,20.96333,1.24,-0.78,0.38,-0.8,-75.98,342.01,332.51,332.51
24404,1,1.43,-2.01,-0.28,-1.45,-172.52,266.26,7.71,-18.30667,1.87,-2.7,-0.37,1.11,-97.45,183.74,36.1,39.75
24406,1,-0.93,-0.39,-0.86,-0.22,60.46,112.31,1.37,16.36333,-0.72,-0.61,-0.95,-0.28,60.46,202.31,22.82,22.82
24409,1,-1.22,1.89,-0.04,-0.8,-70.28,70.76,-3.95,2.003333,-0.77,0.66,-0.17,-1,-70.28,340.76,34.91,34.91
24411,1,-0.49,-1.11,-0.72,-0.64,81.87,6.99,9.11,17.71333,-0.31,-1.88,-0.74,-0.69,81.87,276.99,-9.67,-9.67
24413,1,-0.71,1.43,-0.58,-0.49,263.12,48.44,1.02,-7.186667,-0.57,0.85,-0.84,0.48,36.7,221.56,-11.48,-24.72
24415,1,-1.17,2.47,1.3,-0.17,-185.63,211.78,6.78,22.00333,-1.6,3.55,1,0.12,174.37,121.78,-143.48,-143.48
24417,1,-0.4,-1.86,-0.55,1.14,-207.6,283.8,3.13,-10.42667,-0.13,-1.94,-0.32,-0.97,-96.74,346.2,-107.58,41.19
24419,0,-1.75,0.11,1.12,-1.02,152.02,103.99,-0.76,-2.166667,-1.49,-0.12,0.45,0.83,116.86,166.01,47.68,-97.17
24420,1,0.73,0.31,-0.44,-0.79,-43.76,201.88,3.27,-1.516667,0.57,0.41,-0.44,0.91,20.67,68.12,-252.58,24.73
24423,1,0.69,0.52,-0.86,-0.09,277.87,80.65,-0.42,21.44333,0.13,1.81,-0.99,-0.08,-82.13,350.65,14.13,14.13
24425,1,-0.5,-1.69,-1.22,1.18,7.93,37.2,5.1,14.17333,0.11,-1.6,-1.22,0.98,7.93,307.2,-39.07,-39.07
24427,1,-0.57,-1.42,1.22,-0.56,-18.87,124.18,6.72,20.30333,-0.47,-1.31,0.84,-0.54,-18.87,34.18,-331.1,-331.1
24429,1,-1.25,2.22,-0.82,0.24,352.5,3.75,9.17,-9.016667,-1.23,1.04,-0.95,-0.22,266.6,86.25,97.6,9.16
24432,1,0.21,-2.13,-0.68,-0.9,239.36,60.32,2.74,-3.356667,0.34,-1.16,-0.7,0.7,115.09,29.68,107.8,21.81
24434,1,-0.91,-2.17,1.32,-0.01,-20.94,190.47,-3.63,-8.726667,-0.83,-2.4,1,0.13,-122.07,259.53,-55.06,37.42
24436,1,-0.36,-1.48,0.06,-1.26,-116.48,304.09,5.18,0.2933333,-0.17,-1.36,-0.04,-0.85,243.52,34.09,-54.57,-54.57
24438,1,-0.6,1.2,1.14,-1.48,-17.2,188.6,11.39,-25.98667,-0.85,1.34,0.84,1.42,-151.9,261.4,-18.4,67.87
24440,0,-0.01,0.21,-0.08,-0.41,93.98,133.01,-2.65,-9.766667,-0.12,0.79,-0.6,0.77,-182.73,316.99,-143.82,74.28
24441,0,-3.62,-1.83,0.98,-0.41,26.44,166.78,-1.6,-6.096667,-3.22,-1.59,0.8,0.67,-156.67,283.22,-5.74,20.01
24443,1,-1.96,0.17,-0.49,-0.75,-91.38,225.69,0.23,0.1533333,-1.35,-0.65,-0.65,0.76,-149.15,224.31,182.8,-2.05
24445,1,-0.4,0.13,-0.88,-0.27,-304.12,357.06,22.91,21.52333,-0.53,0.08,-0.94,-0.26,55.88,87.06,-7.88,-7.88
24448,1,-3.24,2.49,0.69,1.08,-160.17,167.96,1.4,11.26333,-2.87,2.07,0.42,0.94,-160.17,257.96,2.93,2.93
24450,0,-1.4,-0.26,-0.56,-0.67,245.22,57.39,-1.33,-10.84667,-1.19,-0.42,-0.91,0.57,59.99,212.61,-38.44,-35.49
24452,1,-0.42,-0.03,1.2,-0.65,-116.27,131.26,14.23,15.03333,-0.41,-0.33,0.92,-0.56,243.73,41.26,28.05,28.05
24453,0,-4.59,0.33,-0.57,0.33,-206.97,256.64,7.88,10.52333,-5.01,1.11,-1.05,-0.04,153.03,166.64,-295.81,-295.81
24455,1,-2.26,2.76,1.33,0.33,-39,199.5,1.4,-6.946667,-2.46,3.6,0.88,-0.29,174.36,70.5,-14.32,-41.56
24457,1,0.58,-3.33,-1.03,-0.3,269.7,72.69,8.59,6.593333,0.69,-2.45,-0.96,-0.34,-90.3,342.69,-18.87,-18.87
24459,1,-1.2,-1.42,1.15,-0.62,150.14,104.93,-0.71,-4.136667,-0.85,-2.37,0.84,0.61,102.28,165.07,18.82,-53.62
24461,1,0.6,-1.04,-0.77,0.47,-236.03,325.58,16.2,15.62333,0.66,-0.66,-0.77,0.62,-236.03,235.58,19.59,19.59
24463,1,-1.33,1.86,-0.91,-0.13,307.42,26.29,5.18,-2.556667,-0.84,0.77,-0.92,0.38,-94.13,243.71,-150.74,19.24
24465,1,0.61,2.1,-0.3,-0.98,-11.88,33.39,-1.88,7.293333,0.51,1.67,-0.22,-0.98,-11.88,303.39,-7.67,-7.67
24467,1,-0.47,2.29,0.42,-0.98,129.38,115.31,2.11,-1.886667,-0.32,2.13,0.24,0.99,52.02,154.69,-8.34,-19.03
24470,1,-1.32,-0.07,0.25,-0.93,159.26,100.37,-2.12,-13.75667,-0.99,-0.28,0.08,1,32.43,169.63,0.98,-14.34
24472,1,-0.7,2.42,-0.9,0.04,124.45,231.11,11.56,26.78333,-0.41,1.02,-1.08,0.17,124.45,141.11,20.5,20.5
24474,0,-3.13,0.98,1.1,-0.7,72.12,143.94,-0.22,-2.496667,-2.88,0.08,0.74,0.74,155.5,126.06,163.68,-159.25
24475,1,0.21,-3.08,0.01,1.17,-138.88,249.44,1.11,-5.186667,0.54,-3.71,-0.06,-1.02,233.1,20.56,-320.22,54.89
24477,1,1.25,-0.12,0.53,-1.07,183.68,88.16,4.51,-24.25667,1.21,0.32,0.33,0.89,-28.99,181.84,-8.32,-15.65
24482,1,-0.02,-1.45,-0.85,-0.1,306.16,26.92,5.48,-25.98667,-0.08,-1.07,-0.95,0.11,-50.62,243.08,-26.56,-12.17
24486,1,-0.92,1.75,1.15,0.5,-2.98,181.49,-2.48,-11.69667,-1.02,1.97,0.98,-0.42,117.2,88.51,12.12,-18.14
24488,1,2.17,-0.13,1.34,0.02,-142.72,166.62,-4.04,9.363333,1.98,0.55,1.05,0.14,217.28,76.62,-277.24,-277.24
24490,1,-4.51,-1.39,0.72,1.22,-188.69,249.74,-0.72,6.843333,-4.12,-2.01,0.38,0.95,171.31,159.74,29.73,29.73
24492,1,1.74,-1.74,-0.64,-1.06,331.82,14.09,59.33,-14.42667,1.9,-1.38,-0.54,0.82,-93.47,255.91,-119.18,-14.51
24494,1,-0.08,-1.14,-0.63,-0.51,279,40.5,8.65,-15.30667,-0.17,-0.86,-0.82,0.45,-29.69,229.5,-39.62,-13.4
24496,1,2.17,1.09,-0.35,0.65,171.34,131.72,6.51,1.703333,1.8,2.21,-0.7,0.7,171.34,41.72,-270.43,-270.43
24500,1,-1.59,0.49,NA,-0.88,-129.63,227.61,NA,24.48333,-1.34,-0.92,NA,-1.03,-129.63,317.61,-10.84,-10.84
24502,1,-0.46,-0.1,1.17,-0.9,-218.56,289.28,1.57,-19.41667,-0.54,0.67,0.78,0.8,-81.63,160.72,14.6,30.78
24504,1,-0.81,0.48,-0.59,0.93,238.08,60.96,0.55,-3.566667,-0.78,-0.15,-0.78,-0.69,69.54,29.04,263.4,-33.39
24506,1,-2.16,-0.89,1.03,0.5,82.06,138.97,2.62,-3.876667,-2.03,-1.38,0.81,-0.49,-140.1,311.03,167.66,2.57
24508,1,-1.6,-1.12,0.48,-0.59,49.02,155.49,-1.28,-12.38667,-1.53,-1.66,0.58,0.72,-63.58,294.51,-76.14,0.51
24510,1,-2.09,0.41,0.73,-1.19,-246.43,246.71,0.23,4.873333,-1.75,-0.28,0.36,-0.94,-246.43,336.71,-54.5,-54.5
24512,1,0.33,1.64,0.98,-0.56,-46.42,203.21,4.78,-15.69667,0.2,1.8,0.67,0.61,-84.49,246.79,-48.36,21.2
24514,1,-0.02,-0.93,1.36,0.15,53.84,153.08,0.65,-24.48667,-0.12,-0.38,0.82,-0.25,-179.33,296.92,-130.76,153.65
24517,1,0.17,-1.22,-0.89,0.27,-330.92,345.46,2.94,-3.466667,0.29,-1.16,-0.9,-0.28,62.42,104.54,21.26,5.34
24519,1,1.34,-2.86,0.22,1.1,195.48,76.49,5.18,11.02333,1.44,-1.9,0.16,0.89,-164.52,166.49,141.97,141.97
24521,1,2.48,1.8,-1.17,0,-352.64,356.32,10.57,-9.216667,2.1,2.93,-0.94,-0.03,-32.29,93.68,151.32,-62.33
24523,1,-0.17,0.61,0.76,-1.19,-183.3,271.65,10.89,-23.48667,0.01,0.9,0.46,0.98,-77.03,178.35,43.18,34.1
24525,1,-1.62,-0.75,1.16,-0.68,-147.38,253.69,-1.03,-5.496667,-1.29,-1.91,0.75,0.58,-109.69,196.31,-11.56,63.9
24527,1,-0.18,0.74,0.86,-1.58,25.84,306.15,19.8,25.57333,-0.28,0.77,0.63,-0.93,25.84,36.15,-20.87,-20.87
24529,1,-2.16,3.51,0.26,-0.77,-150.38,255.19,-2.6,-24.83667,-2.5,3.04,0.24,1.02,-125.09,194.81,-34.34,8.91
24530,0,-1.05,1.74,0.36,-0.89,-102.78,231.39,-1.95,-15.00667,-0.76,1.54,0.22,0.97,-124.54,218.61,-7.02,9.15
24532,1,-4.62,3.44,0.7,1.34,101.32,129.34,-1.99,-8.666667,-4.99,3.07,0.33,-0.94,-228.46,320.66,-84.3,76.72
24535,1,-1.07,1.49,-0.23,-0.85,-107.66,233.83,-0.05,-22.12667,-1.09,1.15,-0.44,0.98,-45.62,216.17,-36.44,18.4
24537,1,-0.23,1,0.1,-1.27,-179.04,269.52,8.12,-28.53667,-0.18,0.79,-0.04,1.2,-50.05,180.48,33.62,11.83
24539,1,3.62,1.01,0.52,-1.24,99.54,130.23,5.99,-15.19667,3.56,1.05,0.51,0.87,95.75,139.77,-1.52,-6.14
